corymb,French
coryphaeus,Latin
coryza,Late Latin
coscinomancy,Late Latin
cosmogenesis,New Latin
cossette,French
costumbrista,Spanish
cotechino,Italian
coterie,French
cotyledon,New Latin
couchant,Middle English
coulis,French
coulisse,French
couloir,French
coulomb,Charles A. de
coulombs,Charles A. de
coulometric,alteration of
counsel,Middle English
countenance,Middle English
countervail,Middle English
couture,French
couturiere,French
couverte,French
cowardice,Middle English
cozened,perhaps from obsolete Italian
crambo,alteration of earlier
crapaud,Middle English
craquelure,French
cravat,French
cravenette,from
creatinine,German
crebrity,Latin
credenza,Italian
credo,Middle English
crenitic,cren- +
crepance,modification of Italian
crepitate,Latin
crescendo,Italian
crescive,Latin
crescograph,Latin
cretin,French
cretonne,French
cribral,Latin
cricetid,ultimately from New Latin
criminologist,Italian
crinoline,French
criollismo,Spanish
criollo,Spanish  — more at
criterion,Greek
crocus,Middle English
croesus,king of Lydia
Croesus,king of Lydia
croissant,French
cromlech,Welsh
croquembouche,French
croquet,probably ultimately from obsolete French
croquignole,French
croquis,French
crotalic,New Latin
croustade,French
crucial,French
cruciferous,Late Latin
cruciverbalist,Latin
cryptarithm,+
cryptococcosis,New Latin
crystosphene,(irregular from Greek
ctenoid,International Scientific Vocabulary
cubicle,Latin
cubitiere,French
cucaracha,from (
cuchifrito,American Spanish
cucullate,Medieval Latin
cucurbit,Middle English
cuerda,American Spanish
culgee,Hindi
culicidologist,New Latin
culinary,Latin
culottes,French
culpable,Middle English
culturati,+
cummerbund,Hindi & Urdu
cumulative,(see
cumulus,Latin
cuneate,Latin
cuneiform,probably from French
cupressineous,New Latin
curculio,Latin
currant,Middle English
cursor,Latin
curtilage,Middle English
custard,Middle English
cutigeral,International Scientific Vocabulary
cyanope,Greek
cyanophycean,New Latin
cyanosis,New Latin
cyathiform,International Scientific Vocabulary
cybernetics,Greek
cyclazocine,+
cyclolysis,New Latin
cygnet,Middle English
cymbals,Middle English
cynegetics,Latin
cynosure,Middle French & Latin; Middle French
cyrillic,St.
cytology,International Scientific Vocabulary
cytolysis,New Latin
dachshund,German
dactyliotheca,Latin
dactylogram,International Scientific Vocabulary
daedal,Latin
daguerreotypes,French
dahlia,New Latin
dais,Middle English
dakhma,Persian
damascened,Middle French
damoclean,Latin
Damoclean,Latin
dandiacal,+
dansant,French
danza,Spanish
daphnean,""
Darjeeling,India
dashi,Japanese
dasylirion,New Latin
dasyphyllous,International Scientific Vocabulary
dauerlauf,German
daven,Yiddish
dearth,Middle English
debacle,French
debarrass,French
debellatio,Late Latin
debellation,Late Latin
debenture,Middle English
debilitate,Latin
debilitated,Latin
debouchment,French
debridement,French
debris,French
debutante,French
decadence,Middle French
decadent,back-formation from
decedent,Latin
decelerate,+ a
deceleron,ate +
decennary,Latin
deceptious,probably from
decibel,International Scientific Vocabulary
deciduous,Latin
decile,Latin
decimal,French
decimated,Latin
decimation,Latin
decistere,French
declination,Middle English
decorticate,Latin
decorum,Latin
decoupage,French
decrement,Latin
decretal,Middle English
decuman,Latin
decumbiture,Latin
decussate,Latin
dedans,French
dedimus,from Middle English
defeasance,Middle English
deference,(see
defervescence,German
defilade,probably from
defunct,Latin
degringolade,French
dégringolade,French
dehiscence,New Latin
dehnstufe,German
deipnosophist,from the
deixis,Greek
delaine,French (
delectable,Middle English
delectus,Latin
delegate,Middle English
deleterious,Greek
deleteriously,Greek
deliquesce,Latin
delirium,Latin
delitescent,Latin
deloul,French
delphinium,New Latin
Delsartian,François A.N.C.
deluge,Middle English
demantoid,German
demarche,French
demeanor,(see
demegoric,Greek
demersal,Latin
demesne,Middle English
demitasse,French
demiurge,Late Latin
demoiselle,French
demotic,Greek
demulcent,Latin
demure,Middle English
demurs,Middle English
dengue,American Spanish
denier,Middle English
denigrate,Latin
denigration,Latin
denouement,French
dentifrice,Middle English
dépaysé,French
depilation,Middle French or Medieval Latin; Middle French
deprecated,Latin
depredatory,Late Latin
deracinated,Middle French
derailleur,French
derisible,ion +
derogation,Middle English
derogatorily,(see
derrick,obsolete
derriengue,Mexican Spanish
Deruta,from
desecrate,+
desiccate,Latin
desideratum,Latin
desinence,Middle French
desipience,Latin
desmachyme,New Latin
desman,short for Swedish
desquamate,Latin
destitute,Middle English
destrier,Middle English
desuetude,Middle English
desultorily,Latin
desultory,Latin
detente,French
détente,French
détraqué,French
detrimental,(see
detritus,French
deuteragonist,Greek
deuteranopia,New Latin
deuterium,New Latin
deuterocanonical,New Latin
deuterogamy,Late Greek
devant,French
devastavit,Latin
devoir,alteration of Middle English
devouring,Middle English
dexterity,Middle French or Latin; Middle French
dhole,perhaps from Kannada
dhurrie,Hindi & Urdu
diabetes,Latin
diablerie,French
diadem,Middle English
diagrammatic,Greek
diallelus,New Latin
dialysis,New Latin
diamantine,French
diapason,Middle English
diapedesis,New Latin
diaphanie,French
diaphanous,Medieval Latin
diaphoresis,Late Latin
diaspora,Greek
diastrophe,Greek
diathermy,International Scientific Vocabulary
diatom,ultimately from Greek
diazepam,benzo
dichondra,New Latin
dichotomy,Greek
Dickensian,euphemism
dictamina,Late Latin
dictum,Latin
didacticism,Greek
didascaly,Greek
dido,Latin
didymous,from Greek
dieffenbachia,New Latin
diffa,Arabic
difficile,French
diffident,Middle English
digerati,italic +
digitalis,New Latin
digoneutic,+ (assumed) Greek
dijudicate,Latin
diktat,German
dilatory,Middle English
dilemma,Late Latin
diligent,Middle English
diluent,Latin
diluvium,Latin
Dimetrodon,New Latin
dimissory,Medieval Latin
dinanderie,French
diocese,Middle English
diorama,French
dioscuric,Greek
diphtheria,New Latin
diphthong,Middle English
diphyllous,New Latin
diphyodont,International Scientific Vocabulary
diplodocus,New Latin
dipneumonous,New Latin
dipnoous,New Latin
dipody,Late Latin
diptych,Late Latin
dirigible,Latin
dirigisme,French
dirndl,short for German
disavowed,Middle English
discalced,part translation of Latin
discerptible,Latin
disciples,Middle English
discombobulate,probably alteration of
discreet,Middle English
discrepancy,(see
discrepate,Latin
discrete,Middle English
discursively,Medieval Latin
disembark,Middle French
disembogue,modification of Spanish
disguise,Middle English
disparage,Middle English
disparages,Middle English
disparity,Middle English
dispel,Middle English
disquisition,Latin
dissecting,Latin
dissemble,Middle English
dissentient,Latin
disseverance,Middle English
dissilient,Latin
dissimilitude,Middle English
dissimulate,Middle English
dissonant,Middle English
dissonantly,Middle English
dissuade,Middle French or Latin; Middle French
distelfink,Pennsylvania German
distichous,Late Latin
distinguo,Latin
distractible,Middle English
distraught,Middle English
ditalini,Italian
dithyramb,Greek
ditokous,Greek
diurnal,Middle English
divagate,Late Latin
divergent,Latin
divers,Middle English
divertimento,Italian
divulgation,Late Latin
divulge,Middle English
docilely,Latin
docility,Latin
dockmackie,probably from Dutch
doctrinaire,French
dodecahedron,Greek
dolabriform,Latin
dolcissimo,Italian (superlative of
dolcissimo,Italian
doldrums,probably akin to Old English
dolioform,Latin
dolomite,French
domestic,Middle English
domiciliated,Latin
dominant,Middle French or Latin; Middle French
domra,Russian
donnybrook,Fair
donzella,Italian
dorcastry,""
dormition,Middle French
dormitory,Middle English
dorsal,Late Latin
doryline,New Latin
dossier,French
douane,French
douanier,French
douar,Arabic
doublure,French
douceur,French
doughtily,Middle English
dowager,Middle French
dowlas,alteration (influenced by
doxology,Medieval Latin
doyen,French
draconian,Latin
draegerman,Alexander B.
dragoman,Middle English
dragoon,French
dreidel,Yiddish
dreikanter,German
drepaniform,Greek
dressage,French
drisheen,Irish Gaelic
drivel,Middle English
drogue,probably alteration of
drone,Middle English
drosophila,New Latin
drosophilist,New Latin
drumlin,Irish
duarchy,irregular from Late Greek
dubiety,Late Latin
dubiously,Latin
duchesse,Middle English
duchy,Middle English
dudgeon,Middle English
dudgeon,origin unknown
duello,Italian
duende,Spanish dialect
duenna,Spanish
dulcet,Middle English
dulcify,Late Latin
dulcinea,Spanish
dulcitude,Latin
dulosis,New Latin
dundrearies,Lord
dunnage,origin unknown
duodenary,Latin
duplicity,Middle English
durbar,Hindi & Urda
duress,Middle English
durezza,Italian
duroc,19th century American stallion
durwan,Persian
duvet,French
dvandva,Sanskrit
dynagraph,Greek
dyskinesia,New Latin
dyslexia,New Latin
dyspepsia,Latin
dysphagia,New Latin
dysphasia,New Latin
dysphemism,+
dysphonia,New Latin
dysphoria,New Latin
dysrhythmia,New Latin
dysthymia,New Latin
dystocia,New Latin
dystrophy,New Latin
earnest,Middle English
ebbet,alteration of earlier
Ebenezer,Hebrew
ébrillade,obsolete French
ebullient,Latin
ebulliometry,International Scientific Vocabulary
ecce,Latin
ecchymosis,New Latin
ecclesiastical,Middle English
ecdysis,New Latin
ecdysone,International Scientific Vocabulary
ecesis,New Latin
echard,Greek
echelette,French
echelon,French
echidna,New Latin
echinacea,New Latin
echinate,from Latin
echinite,New Latin
echinocystis,New Latin
echinoderm,New Latin
echolalia,New Latin
echoppe,French
echt,German
eclectic,Greek
eclipse,Middle English
eclogue,Middle English
ecossaise,French
ecphonesis,Greek
écrasé,French
ecribellate,New Latin
ecru,French
ectocanthion,(irregular from Late Latin
ectoparasite,International Scientific Vocabulary
ecuelle,French
ecumenopolis,New Greek
edacious,Latin
edaphic,Greek
edaphon,International Scientific Vocabulary
edelweiss,German
edentulous,Latin
edifice,Middle English
edulcorate,New Latin
effendi,Turkish
efficacy,(see
efficient,Middle English
effluvium,Latin
effrontery,French
egalitarian,French
eglantine,Middle English
egregious,Latin
egress,Latin
egualmente,Italian
Egyptiac,Latin
eiderdown,probably from German
eidetic,Greek
eigenvalue,part translation of German
einkanter,German
einkorn,German
einsteinium,New Latin
eisegesis,Greek
ekistics,Modern Greek
elaborative,Latin
élan,French
eland,Afrikaans
elasmosaur,New Latin
elaterid,New Latin
electrocute,+
electroencephalograph,International Scientific Vocabulary
eleemosynary,Medieval Latin
elicitation,Latin
elision,Late Latin
ellipses,Greek
elocution,Middle English
eloge,Middle French
elucidate,Late Latin
elysium,Latin
emaciated,Latin
email,lectronic
emanant,Latin
emancipatory,Latin
embarcadero,Spanish
embargo,Spanish
embezzled,Middle English
embezzlement,Middle English
emblema,Latin
embouchure,French
embracery,Middle English
embrasure,French
embrocation,Middle English
emeritus,Latin
emery,Middle English
emetic,Latin
emigrate,Latin
eminentissimo,Italian
emissary,Latin
emmeleia,Greek
emolument,Middle English
empanada,American Spanish
empennage,French
emperor,Middle English
emphysema,New Latin
emphysematous,New Latin
empleomania,Spanish
empressement,French
empyreal,Late Latin
emulsion,New Latin
enamel,Middle English
enatic,Latin
encaenia,New Latin
encastage,French
encaustic,adjective
enceinte,French
encephalon,New Latin
enclitic,Late Latin
encolure,French
encomium,Latin
encroachment,Middle English
encryption,+
endergonic,+ Greek
endocrine,International Scientific Vocabulary
endorphin,International Scientific Vocabulary
energumen,Late Latin
enervate,Latin
enervated,Latin
enfilade,French
enforceable,Middle English
engobe,French
engysseismology,Greek
enmity,Middle English
ennui,French
enoki,Japanese
ensconce,+
ensilage,French
ensteel,(noun)
entelechy,Late Latin
entente,French
enthymeme,Latin
enticement,Middle English
entotic,(of the ear)
entourage,French
entrammel,(net)
entrechat,French
entrecote,French
entremets,French
entrepreneur,French
entresol,French
enumerated,Latin
envoûtement,French
enzyme,German
eohippus,New Latin
epagoge,Late Latin
epaulement,French
epenthesis,Late Latin
epergne,probably from French
epexegesis,Greek
ephedrine,New Latin
ephemeral,Greek
ephemerally,Greek
ephemeris,Latin
epicede,Latin
epichoric,Greek
epicycle,Middle English
epideictic,Greek
epidemiologist,Late Latin
epidermis,Late Latin
epiglottis,New Latin
epigonism,German
epigram,Middle English
epilimnion,New Latin
epinicion,Greek
epiphysis,New Latin
epipodiale,New Latin
epistaxis,New Latin
epistolography,Greek
epitasis,Greek
epithelium,New Latin
epithet,Latin
epitome,Latin
epizootic,French
epoch,Medieval Latin
epollicate,+ Latin
eponymous,(see
epopt,Greek
epsilon,Greek
epulation,Latin
epyllion,Greek
equanimity,Latin
equilibrium,Latin
equipollence,Middle English
equipollent,Middle English
equitation,Middle French
equivalent,Middle English
eradicate,Latin
eremacausis,New Latin
eremitic,Middle English  — more at
ergastulum,Latin
ergatogyne,International Scientific Vocabulary
ergo,Middle English
ericeticolous,New Latin
erinaceous,Latin
eristic,Greek
ermine,Middle English
erratum,Latin
erroneously,Middle English
ersatz,German
erubescent,Latin
eruciform,International Scientific Vocabulary
erudite,Middle English
eryngo,modification of Latin
erythema,New Latin
erythematous,New Latin
erythrocyte,International Scientific Vocabulary
erythrophobia,New Latin
Esau,Latin
escabeche,Spanish
escamotage,French
escargot,French
escargotiere,French
escarole,French
escarpment,French
escharotic,French or Late Latin; French
eschatology,Greek
escheator,Middle English
eschewal,Middle English
esclandre,French
escopeta,Spanish
escritoire,obsolete French
esculent,Latin
esne,Old English; akin to Old High German
espadon,French (also
espadrille,French
espagnole,French
espaliers,French
esquisse,French
estafette,French
estaminet,French
estanciero,American Spanish
estoile,Middle French
estoppel,probably alteration of Anglo-French
estragon,French
estrepe,Middle French
estrepement,Anglo-French
esurient,Latin
étagère,French
etesian,Latin
ethos,New Latin
etiquette,French
etouffee,Louisiana French
etymological,Middle English
etymology,Middle English
etymon,Latin
eucalyptus,New Latin
Eucharist,Middle English
eucharistic,Middle English
eucrasia,New Latin
eudaemonic,from Greek
eudiometer,modification of Italian
Euhemerism,4th century
euphemism,Greek
euphenics,+
euphuism,character in prose romances by John Lyly
eureka,Greek
euripus,Latin
eurybathic,+ Greek
euryphagous,International Scientific Vocabulary
eurystomatous,probably from New Latin
eustachian,Bartolommeo
eutaxy,Greek
Euterpean,Latin
euthanasia,Greek
euthenics,Greek
eutrophic,probably from German
evanesce,Latin
evanescent,Latin
eviscerate,Latin
ewer,Middle English
exacerbate,Latin
exacerbation,Latin
examen,Latin
exanthematic,Late Latin
exaration,Late Latin
exasperated,Latin
exasperating,Latin
exaugural,(as in
excelsior,trade name
excelsior,Latin
excerpta,Latin
excogitate,Latin
excoriate,Middle English
excrescential,Latin
exculpate,Medieval Latin
excursus,Latin
exegetical,Greek
exemplar,Middle English
exequies,Middle English
exercitant,French
exergue,French
exfoliative,Late Latin
exhilarate,Latin
exhume,Middle English
exiguous,Latin
exochorion,New Latin
exogenous,French
exonerate,Middle English
exonumia,New Latin
exophthalmic,New Latin
exorbitant,Middle English
exotic,Latin
expatiate,Latin
expatiation,Latin
expediently,Middle English
expertise,French
expiate,Latin
expropriate,Medieval Latin
expugnable,Latin
expurgate,Latin
exscind,Latin
exsculptate,Latin
exsiccate,Middle English
exsuccous,Latin
exsufflation,Late Latin
extincteur,French
extirpate,Latin
extirpation,Latin
extraneous,Latin
extraordinaire,French
extravasate,Latin
extrinsic,French & Late Latin; French
extrorse,probably from New Latin
fabiform,Latin
facade,French
facetiosity,from
facetious,Middle French
facetiously,Middle French
facilely,Middle French
facilitate,(see
fackeltanz,German
faconne,French
facsimile,Latin
factitious,Latin
factotum,New Latin
facula,New Latin
faculty,Middle English
facund,Middle English
facundity,Latin
faena,Spanish
Fahrenheit,Daniel G.
faiblesse,French
faineant,French
falcate,Latin
fallacy,Latin
fallow,Middle English
Fameuse,French
famulus,German
fanchonette,French
fanfaronade,French
fanon,Middle English
fantoccini,Italian
farfalle,Italian
farina,Latin
faro,probably alteration of earlier
farouche,French
farthingale,modification of Middle French
fascine,French
fascism,Italian
fasten,Middle English
fastidious,Middle English
fastigiate,probably from New Latin
fastuous,Latin
fatigue,French
fatuously,Latin
fauchard,French
Fauntleroy,after Lord
fauve,French
favilla,Latin
favus,New Latin
fazenda,Portuguese
fealty,Middle English
fecund,Middle English
fedelini,Italian (plural)
feigning,Middle English
feijoada,Portuguese
feint,French
feis,Irish Gaelic
feldsher,Russian
fenestella,Latin
fennec,Arabic
fenster,German
feral,Medieval Latin
feretory,Middle English
ferity,Latin
fermata,Italian
fermiere,French (
ferruginous,Latin
ferrule,alteration of Middle English
ferruminate,Latin
fervent,Middle English
festinate,Latin
festschrift,German
festucine,Latin
fete,Middle English
fête,Middle English
fettuccelle,Italian
feuilleton,French
fiasco,French
fiasco,Italian
fibrinogen,International Scientific Vocabulary
fibula,Latin
fichu,French
fictile,Latin
fidelity,Middle English
fiduciary,Latin
filasse,French
filiality,Late Latin
filibuster,Spanish
filiciform,Latin
filiopietistic,ial +
filoselle,French
fimbrillate,New Latin
finite,Middle English
firmament,Middle English
firth,Middle English
fissiparous,Latin
fissipedal,Late Latin
fisticuffs,alteration of
fjeld,Danish; akin to Old Norse
flabbergast,origin unknown
flabellum,Late Latin
flaccidity,Latin
flageolet,French
flagitious,Middle English
flagitiously,Middle English
flagon,Middle English
flagrant,Latin
flambeau,French
Flamborough,probably from
flammable,Latin
flammulated,Latin
flaneur,French
flautino,Italian
flavedo,New Latin
flebile,Latin
flense,Dutch
fleuron,French
flibbertigibbet,Middle English
flicflac,French
flippant,probably from
flittern,origin unknown
flokati,New Greek
flooey,origin unknown
floraison,French
floribunda,New Latin
florid,Latin
florilegium,New Latin
florin,Middle English
florisugent,+ Latin
floruit,Latin
florulent,Latin
floscular,Latin
flotilla,Spanish
flotsam,Anglo-French
fluctuate,Latin
flummery,Welsh
fluvicoline,International Scientific Vocabulary
flysch,German
focusable,New Latin
fodient,Latin
foggara,Arabic
foist,probably from obsolete Dutch
Foley,Jack D.
foliicolous,International Scientific Vocabulary
foliiform,International Scientific Vocabulary
foliocellosis,New Latin
folletto,Italian
folliculitis,New Latin
fomented,Middle English
Fomorian,obsolete Irish Gaelic
fondant,French
fondu,French
fontinal,Latin
forage,Middle English
foramen,Latin
foraminate,Late Latin
forestallment,Middle English
forficiform,Latin
forgeability,Middle English
forgeability,origin unknown
forgeable,Middle English
forgeable,origin unknown
formaldehyde,International Scientific Vocabulary
formenkreis,German
formicary,Medieval Latin
formicivorous,Latin
forsythia,New Latin
Forsythia,New Latin
fortissimo,Italian
fortuitous,Latin
forzato,Italian
fossorial,Medieval Latin
fougade,French
fougasse,French
fourberie,French
frabjous,perhaps alteration of
fractal,French
fragile,Middle French
fraise,French
framboise,French
frangibility,Middle English
frangible,Middle English
frangipane,French
franglais,French
Franglais,French
frankincense,Middle English
fratority,ernity + sor
fraught,Middle English
fraulein,German
fräulein,German
frazzle,alteration of English dialect
freddo,Italian
freesia,New Latin
fremitus,New Latin
frenetically,Middle English
frescade,obsolete French
fresco,Italian
fretum,Latin; probably akin to Latin
friable,Middle French or Latin; Middle French
fribble,origin unknown
fricassee,Middle French
frieze,Middle English
frieze,Middle French
frigorific,Latin
frippery,Middle French
friseur,French
frison,French
frisson,French
fritillary,New Latin
frittata,Italian
frivolous,Middle English
frontispiece,Middle French
frontolysis,New Latin
frore,Middle English
froufrou,French
fructose,International Scientific Vocabulary
frugivorous,Latin
frumentaceous,Late Latin
fruticetum,New Latin
fruticose,Latin
fuchsias,New Latin
fughetta,Italian
fugitive,Middle English
fugleman,modification of German
fuguist,probably from Italian
fulcrum,Late Latin
fulgent,Middle English
fuliginous,Late Latin
fulminate,Middle English
fulminate,from Latin
fulvous,Latin
fumulus,New Latin
funambulist,Latin
fungible,New Latin
funicular,Latin
funipendulous,Latin
funori,Japanese
furbelow,by folk etymology from French dialect
furcate,Late Latin
furcate,Medieval Latin
furlough,Dutch
furrows,Middle English
furuncle,Latin
fuselage,French
fusillade,French
fustanella,Italian
fustian,Middle English
fustigate,Late Latin
fusuma,Japanese
futilitarian,blend of
futon,Japanese
gabbai,Hebrew
gabbro,Italian
gabion,Middle French
gadarene,from the demon-possessed
gadgeteer,origin unknown
Gaelic,Scottish Gaelic
gagaku,Japanese
gaillardia,New Latin
gaiters,French
galanterie,German & French; German
galaxy,Middle English
galbulus,Latin; perhaps akin to Latin
galeate,Latin
galenical,+
galère,French
galette,French
galjoen,Afrikaans
galleon,Old Spanish
galligaskins,probably modification of Middle French
gallimaufry,Middle French
gallinaceous,Latin
Gallinazo,Spanish
gallinule,New Latin
gallipot,Middle English
galloon,French
galoubet,French
gambado,perhaps modification of Italian
gambado,modification of French
gambrel,perhaps from Middle French dialect (Norman)
gaminerie,French
gammelost,Norwegian
gamopetalous,New Latin
ganache,French
gangrene,Latin
gangrenous,Latin
garbled,Middle English
garçon,French
gardez,short for earlier
garganey,Italian dialect (16th century
gargoyle,Middle English
garniture,Middle French
garrulous,Latin
gasconade,French
gastaldo,Italian
gastrilegous,+ Latin
gastriloquist,(as in
gastrocnemius,New Latin
gateado,American Spanish
gauche,French
gaucherie,French
gaufrette,French
gauleiter,German
gavage,French
gavel,Middle English
gavel,origin unknown
gavelkind,Middle English
gazette,French
gazoz,Arabic
gbo,native name in Dahomey
geanticline,from
gegenschein,German
Gehenna,Late Latin
geistlich,German
geitonogamy,International Scientific Vocabulary
gelastic,Greek
gelato,Italian
gelid,Latin
gelignite,atin + Latin
gematria,Late Hebrew
gemeinschaft,German
gemshorn,German
gendarme,French
genealogical,Middle English
general,Middle English
genethliac,in sense 1
genethliac,from Late Latin
genetrix,Latin
genial,Latin
genial,Greek
geniculate,Latin
genizah,Hebrew
genoise,French
genre,French
genteel,Middle French
gentian,Middle English
gentilitial,Latin
genuflect,Late Latin
geochrony,+ Greek
geodesy,Greek
geognosy,International Scientific Vocabulary
georgic,the
georgic,Latin
geostrophic,+ Greek
geotropism,International Scientific Vocabulary
gerenuk,Somali
geriatrics,Greek
germinal,French
gerontology,International Scientific Vocabulary
gerrymander,Elbridge
gerund,Late Latin
gestalt,German
gestapo,German
gestation,Latin
gesticulate,Latin
gesture,Middle English
gesundheit,German
Gethsemane,Greek
geusioleptic,Greek
ghastly,Middle English
ghoulish,Arabic
giaour,French
gibberish,probably from
gibbet,Middle English
gibbous,Middle English
gibraltar,fortress in the British colony of Gibraltar
Gibraltar,fortress in the British colony of Gibraltar
gibus,French
giddily,Middle English
giddiness,Middle English
Gideon,Hebrew
gigerium,New Latin
gigot,Middle French
gigue,French
gimbal,alteration of obsolete
gimbaled,alteration of obsolete
gimmick,origin unknown
gimmicky,origin unknown
gingham,modification of Malay
giocoso,Italian
Giottesque,Italian
girandole,French & Italian; French
girolle,French
gisarme,Middle English
gitano,Spanish
giusto,Italian
glabella,New Latin
glabrous,Latin
glaciarium,Latin
glacon,French
gladiator,Latin
glasnost,Russian
glaucescent,probably from (assumed) New Latin
glaucoma,Latin
glaucous,Latin
Gleichschaltung,German
glengarry,valley in Scotland
glima,Icelandic
glissade,French
glissando,probably modification of French
glitterati,blend of
glochidiate,New Latin
glockenspiel,German
glogg,Swedish
glomerulate,probably from (assumed) New Latin
glossolalia,New Latin
glossophagine,New Latin
glottogonic,+ Greek
gloxinia,New Latin
glucose,French
glycogenolysis,New Latin
glycolytic,New Latin
glyph,Greek
gnathic,Greek
gnathonic,Latin
gneiss,German
gnocchi,Italian
gnomon,Latin
gnosis,Greek
gnostic,Late Latin
gnotobiotic,Greek
Gobelin,dye and tapestry works
gobemouche,French
gobo,origin unknown
golem,Yiddish
Gomorrah,from
gonfalon,Italian
gonfalonier,Italian
gongorism,Spanish
goniometer,Greek
googol,coined by Milton Sirotta
goombay,of Bantu origin; akin to Kongo
gopak,Russian
Gorevan,from
gorgeous,Middle English
gorget,Middle English
Gorgonzola,Italian
gorilla,New Latin
gorse,Middle English
gosling,Middle English
gossamer,Middle English
Gotterdammerung,German
Götterdämmerung,German
gouache,French
gouda,Netherlands
Gouda,Netherlands
gouge,Middle English
gourami,Malay dialect (Java)
gourmet,French
gout,Middle English
gracile,Latin
grallatorial,New Latin
gramineous,Latin
graminivorous,Latin
gramophile,phone +
grandeur,French
grandiloquence,probably from Middle French
grandiose,French
Grandisonian,Sir Charles
grandrelle,origin unknown
grangerize,James
granivorous,Latin
granophyre,International Scientific Vocabulary
graphitic,German
graticule,French
gratinate,French
gratis,Middle English
gratuitous,Latin
gratuitously,Latin
graupel,German
Graustarkian,imaginary country in the novel
graveolent,Latin
gravicembalo,Italian
gravid,Latin
grazioso,Italian
greffier,Middle French
gregarious,Latin
grego,Catalan
grenache,French
grenadier,French
grenadine,French
gressorial,Latin
griffonage,French
grimace,French
grimthorpe,after Sir Edmund Beckett
griot,French
grisaille,French
griseous,Medieval Latin
grison,French
grissino,Italian
grivoiserie,French
grobian,German
grognard,French
grosgrain,French
grotesque,Middle French & Old Italian; Middle French
grotesqueness,Middle French & Old Italian; Middle French
gruel,Middle English
gruine,Latin
Grundriss,German
Gruyère,district in Switzerland
guarana,Portuguese
guariba,Portuguese
Guarnerius,New Latin
guayabera,American Spanish
gudgeon,Middle English
guerdon,Middle English
gueridon,French
guetapens,French
Guggenheim,from the name
guichet,French
guidon,Middle French
guileful,Middle English
guillemet,French
guilloche,French
guillotine,French
guiro,American Spanish
gulag,Russian
gules,Middle English
gulosity,Middle English
gummiferous,International Scientific Vocabulary
gumption,origin unknown
gumptious,from
gurney,probably ultimately from
gurry,origin unknown
guttatim,Latin
guttiferous,New Latin
guttula,Late Latin
guttural,Middle French
guzzle,origin unknown
gyascutus,origin unknown
gymkhana,probably modification of Hindi
gymnure,New Latin
gyokuro,Japanese
gypsophila,New Latin
gypsum,Latin
gyromancy,probably from Middle French
gyroscope,French
habanero,American Spanish (
habendum,New Latin
habile,Middle English (Scots)
habiliments,Middle English
habitat,Latin
habitué,French
habitus,New Latin
hackamore,by folk etymology from Spanish
hafiz,Arabic
haggard,Middle French
haggis,Middle English
halal,Arabic
halcyon,Middle English
halibut,Middle English
halitosis,New Latin
hallali,imitative
hallenkirche,German
hallock,after
hallucinogen,ation +
hallux,New Latin
halogen,Swedish
halogeton,New Latin
halophyte,International Scientific Vocabulary
hamadryad,Latin
hamartia,Greek
hamate,Latin
hambo,Swedish
hammock,Spanish
hammock,earlier
haori,Japanese
happenstance,+ circum
haptic,International Scientific Vocabulary
harangue,Middle French
harassment,French
harengiform,(from New Latin
harfang,Swedish
haricot,French
harlequin,ultimately from Italian
harmattan,from or akin to Twi
harpsichord,modification of Italian
harridan,perhaps modification of French
harrumph,imitative
hartebeest,obsolete Afrikaans (now
hastate,New Latin
hauberk,Middle English
haughtily,obsolete
haupia,Hawaiian
hausfrau,German
hauteur,French
Havarti,Dan
havoc,Middle English
hawser,Middle English
heathen,Middle English
heaume,Middle French
hebdomad,Latin
hebetate,Latin
hebetude,Late Latin
hecatomb,Latin
hecatontarchy,Greek
hechsher,Late Hebrew
hedonism,Greek
hegemonic,Greek
hegemony,Greek
hegumen,Late Latin
heiau,Hawaiian
heifer,Middle English
heiligenschein,German
heinousness,Middle English
heldentenor,German
heleoplankton,International Scientific Vocabulary
heliacal,Late Latin
helichrysum,New Latin
heliciform,International Scientific Vocabulary
helicline,from Greek
heliophobous,or
hellebore,Middle English
helminthiasis,New Latin
helobious,(from New Latin
helodes,Greek
helotry,Latin
helzel,Yiddish
hemera,New Latin
Hemerocallis,New Latin
hemiplegic,New Latin
hemorrhage,Latin
Hennebique,after François
hennin,Middle French
henotheism,German
heortology,Greek
hepatic,Latin
hereditament,Middle English
hereditary,Middle English
heresimach,Late Greek
heresy,Middle English
hermetically,Medieval Latin
hermitage,Tain-l'
heroine,Latin
herpetology,Greek
herrenvolk,German
hesped,Hebrew
hesthogenous,irregular from Greek
hesychastic,Greek
heterodyned,+
heuristic,German
hexafoos,Pennsylvania German
hexerei,Pennsylvania German
hiatus,Latin
hibernaculum,New Latin
hibiscus,New Latin
hiemal,Latin
hierarchy,Middle English
hieroglyph,French
hieroglyphics,Middle French
hierophant,Late Latin
hilum,New Latin
himation,Greek
hinoki,Japanese
hipparch,Greek
hippogriff,French
hippopotamus,Latin
hippotigrine,New Latin
hircine,Latin
hircocervus,Late Latin
hirundine,Latin
hirundine,New Latin
histoplasmosis,New Latin
historiette,French
hoarse,Middle English
hoax,probably contraction of
hobbledehoy,origin unknown
hodiernal,obsolete English
hokku,Japanese
holandric,International Scientific Vocabulary
